"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud107",,,,"User:","gsd"
"Cmdline:","dstat --time --cpu --mem --net --disk --swap --output /mnt/nvme/tracing_data/sysdig/dstat.csv",,,,"Date:","01 Jun 2023 10:06:57 WEST"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"swap",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","used","free"
01-06 10:22:47,17.677,72.475,1.515,8.333,0,452726784,167403520,57753600,15327014912,0,0,442368,264945664,44359680,983240704,
01-06 10:22:48,19.799,77.444,0.752,2.005,0,450191360,165142528,57753600,15331950592,60,0,421888,327413760,44359680,983240704,
01-06 10:22:49,21.053,78.195,0.251,0.501,0,450244608,161796096,57753600,15334961152,0,0,299008,297373696,44359680,983240704,
01-06 10:22:50,20.750,76,1.250,2,0,450195456,156680192,57753600,15339577344,60,0,860160,193093632,44359680,983240704,
01-06 10:22:51,20.352,77.387,0.754,1.508,0,450646016,154509312,57757696,15341649920,0,70,413696,447295488,44359680,983240704,
01-06 10:22:52,17.794,76.190,1.253,4.762,0,450772992,175042560,57896960,15321169920,60,0,552960,187920384,44359680,983240704,
01-06 10:22:53,20.403,76.826,1.259,1.511,0,449200128,172679168,57896960,15324909568,60,0,1044480,452259840,44359680,983240704,
01-06 10:22:54,20.301,78.947,0.501,0.251,0,449089536,166977536,57896960,15330385920,60,0,389120,8163328,44359680,983240704,
01-06 10:22:55,20.200,77.556,1.247,0.998,0,450056192,165584896,57896960,15330430976,60,0,585728,276631552,44359680,983240704,
01-06 10:22:56,20.449,78.055,0.499,0.998,0,449126400,160313344,57901056,15336390656,60,0,417792,220545024,44359680,983240704,
01-06 10:22:57,18.797,76.692,1.003,3.509,0,450936832,154718208,58040320,15339868160,0,0,413696,31535104,44359680,983240704,
01-06 10:22:58,15.869,80.856,1.259,2.015,0,451084288,176521216,58040320,15319003136,60,0,176128,467947520,44359680,983240704,
01-06 10:22:59,18,79.750,1.250,1,0,450711552,173334528,58040320,15322271744,0,0,565248,81870848,44359680,983240704,
01-06 10:23:00,18.500,80.500,0.500,0.500,0,448647168,168144896,58044416,15329013760,60,0,425984,201457664,44359680,983240704,
01-06 10:23:01,19.347,77.136,1.005,2.513,0,450170880,162779136,58044416,15332483072,0,0,696320,308596736,44359680,983240704,
01-06 10:23:02,19.750,76.750,1.500,2,0,450670592,161931264,58179584,15333097472,60,0,536576,31399936,44359680,983240704,
01-06 10:23:03,17.085,81.407,0.503,1.005,0,450662400,157364224,58179584,15337934848,0,0,192512,363831296,44359680,983240704,
01-06 10:23:04,17.750,81,0.500,0.750,0,449175552,154353664,58179584,15341817856,60,0,430080,157851648,44359680,983240704,
01-06 10:23:05,20.301,78.195,1.003,0.501,0,450207744,173346816,58183680,15322365952,0,0,348160,169500672,44359680,983240704,
01-06 10:23:06,20.655,77.078,0.756,1.511,0,450220032,169881600,58183680,15325773824,60,0,319488,365244416,44359680,983240704,
01-06 10:23:07,20.500,74.500,1.500,3.500,0,451215360,165531648,58322944,15328518144,149,0,1462272,31432704,44359680,983240704,
01-06 10:23:08,18.296,80.451,0.501,0.752,0,450105344,161492992,58322944,15334129664,60,0,176128,297152512,44359680,983240704,
01-06 10:23:09,20.200,77.057,0.998,1.746,0,450289664,159268864,58322944,15335579648,0,0,622592,202731520,44359680,983240704,
01-06 10:23:10,17.839,79.397,1.005,1.759,0,449896448,155471872,58327040,15339208704,60,0,360448,367001600,44359680,983240704,
01-06 10:23:11,20.647,78.358,0.746,0.249,0,449355776,174338048,58327040,15321546752,0,0,581632,145727488,44359680,983240704,
01-06 10:23:12,18.905,74.129,1.244,5.721,0,450183168,174833664,58466304,15320260608,60,0,221184,179810304,44359680,983240704,
01-06 10:23:13,19.241,77.468,0.759,2.532,0,450359296,172261376,58466304,15322689536,0,0,671744,381505536,44359680,983240704,
01-06 10:23:14,18.905,80.100,0.995,0,0,449728512,165842944,58466304,15329210368,60,0,540672,23486464,44359680,983240704,
01-06 10:23:15,18.687,78.535,1.515,1.263,0,450080768,162344960,58470400,15332204544,0,0,471040,322580480,44359680,983240704,
01-06 10:23:16,18.905,79.104,0.995,0.995,0,450527232,156278784,58470400,15337635840,60,0,524288,189227008,44359680,983240704,
01-06 10:23:17,17.910,77.861,1.990,2.239,0,450801664,154222592,58609664,15339036672,0,0,438272,31305728,44359680,983240704,
01-06 10:23:18,19.949,77.778,1.010,1.263,0,448917504,177999872,58609664,15317475328,60,0,159744,452231168,44359680,983240704,
01-06 10:23:19,19.652,76.368,2.239,1.741,0,450015232,173744128,58609664,15320858624,0,0,634880,77369344,44359680,983240704,
01-06 10:23:20,23,76,0.750,0.250,0,449880064,168177664,58613760,15326359552,60,0,442368,220844032,44359680,983240704,
01-06 10:23:21,19.598,71.106,1.508,7.789,0,449830912,168235008,58613760,15326707712,0,0,290816,327245824,44359680,983240704,
01-06 10:23:22,19.095,77.638,1.005,2.261,0,450732032,165695488,58753024,15327240192,60,0,376832,31338496,44359680,983240704,
01-06 10:23:23,19.250,78,1.250,1.500,0,450121728,159416320,58753024,15333945344,0,0,475136,313905152,44359680,983240704,
01-06 10:23:24,17.632,79.345,0.756,2.267,0,450981888,156540928,58761216,15335731200,60,0,536576,229289984,44359680,983240704,
01-06 10:23:25,19.250,79.750,0.500,0.500,0,450400256,174833664,58761216,15318781952,0,0,565248,104988672,44359680,983240704,
01-06 10:23:26,18.546,78.195,1.504,1.754,0,449359872,173584384,58761216,15321100288,60,0,737280,380088320,44359680,983240704,
01-06 10:23:27,19.250,72.250,1.250,7.250,0,449339392,171962368,58900480,15321870336,0,0,53248,204001280,44359680,983240704,
01-06 10:23:28,19.500,78.250,0.500,1.750,0,450920448,167481344,58900480,15324598272,60,0,1093632,354881536,44359680,983240704,
01-06 10:23:29,20.854,77.638,0.754,0.754,0,450293760,163344384,58904576,15329587200,0,0,393216,259903488,44359680,983240704,
01-06 10:23:30,19.403,77.114,1.741,1.741,0,450097152,160514048,58904576,15332524032,120,0,454656,234688512,44359680,983240704,
01-06 10:23:31,20.960,76.768,0.758,1.515,0,450097152,157691904,58904576,15335440384,0,0,569344,340840448,44359680,983240704,
01-06 10:23:32,16.919,78.283,1.768,3.030,0,451342336,155500544,59043840,15336013824,60,0,454656,229822464,44359680,983240704,
01-06 10:23:33,20,78.750,0.750,0.500,0,449384448,174092288,59047936,15319621632,0,0,544768,117846016,44359680,983240704,
01-06 10:23:34,19.250,76.250,0.750,3.750,0,449060864,170688512,59047936,15323275264,60,0,503808,357445632,44359680,983240704,
01-06 10:23:35,19.799,79.449,0.752,0,0,451104768,166764544,59047936,15324790784,0,0,462848,21929984,44359680,983240704,
01-06 10:23:36,19.347,79.397,0.754,0.503,0,450273280,161853440,59047936,15330516992,60,0,4096,303439872,44359680,983240704,
01-06 10:23:37,18,69.500,2.250,10.250,0,450777088,159432704,59187200,15332376576,209,0,462848,252211200,44359680,983240704,
01-06 10:23:38,17.706,81.546,0.748,0,0,450142208,155652096,59187200,15336427520,120,0,421888,0,44359680,983240704,
01-06 10:23:39,22,76,1,1,0,449695744,177926144,59191296,15315218432,0,0,319488,433795072,44359680,983240704,
01-06 10:23:40,19.451,78.554,1.247,0.748,0,449314816,174399488,59191296,15318749184,60,0,479232,231026688,44359680,983240704,
01-06 10:23:41,20.352,76.382,0.754,2.513,0,450076672,169168896,59191296,15323066368,0,0,24576,371732480,44359680,983240704,
01-06 10:23:42,19.298,77.193,1.003,2.506,0,450416640,166694912,59330560,15324979200,60,0,471040,31342592,44359680,983240704,
01-06 10:23:43,19.403,79.104,0.746,0.746,0,450519040,162099200,59334656,15329861632,0,0,45056,267673600,44359680,983240704,
01-06 10:23:44,19.048,77.945,1.003,2.005,0,450138112,156561408,59334656,15335088128,60,0,466944,240578560,44359680,983240704,
01-06 10:23:45,19.395,78.086,1.008,1.511,0,449048576,155684864,59334656,15337222144,0,0,577536,394706944,44359680,983240704,
01-06 10:23:46,19.849,79.397,0.503,0.251,0,450449408,173649920,59334656,15318290432,60,0,753664,89980928,44359680,983240704,
01-06 10:23:47,17.574,78.218,1.733,2.475,0,450539520,172482560,59473920,15318876160,0,0,614400,190054400,44359680,983240704,
01-06 10:23:48,19.799,77.444,0.251,2.506,0,449830912,167755776,59478016,15324446720,60,0,692224,377360384,44359680,983240704,
01-06 10:23:49,19.048,78.697,1.003,1.253,0,449839104,164782080,59478016,15326773248,0,0,712704,241225728,44359680,983240704,
01-06 10:23:50,20.948,77.805,0.249,0.998,0,449081344,160567296,59478016,15331168256,60,0,335872,239742976,44359680,983240704,
01-06 10:23:51,20.050,79.198,0.752,0,0,450781184,175960064,59478016,15315144704,0,0,630784,115007488,44359680,983240704,
01-06 10:23:52,17.445,67.322,1.720,13.514,0,451772416,178118656,59617280,15311720448,60,0,319488,400547840,44359680,983240704,
01-06 10:23:53,17.794,80.952,0.752,0.501,0,450134016,177471488,59617280,15313788928,0,0,307200,134443008,44359680,983240704,
01-06 10:23:54,19.647,78.086,1.008,1.259,0,450461696,174641152,59617280,15316217856,60,0,483328,359854080,44359680,983240704,
01-06 10:23:55,20.149,78.607,1.244,0,0,450191360,166580224,59617280,15323721728,0,0,561152,36585472,44359680,983240704,
01-06 10:23:56,21,77.250,1,0.750,0,450473984,163999744,59617280,15326212096,60,0,299008,295370752,44359680,983240704,
01-06 10:23:57,19.701,74.314,2.244,3.741,0,450973696,160870400,59756544,15328993280,0,0,331776,279453696,44359680,983240704,
01-06 10:23:58,19.598,78.643,0.754,1.005,0,450146304,157032448,59764736,15333666816,60,0,724992,325173248,44359680,983240704,
01-06 10:23:59,18.159,80.100,0.995,0.746,0,450252800,177025024,59764736,15313616896,0,0,671744,165306368,44359680,983240704,
01-06 10:24:00,18.434,80.303,0.758,0.505,0,449261568,173092864,59764736,15318183936,60,0,741376,159440896,44359680,983240704,
01-06 10:24:01,19.192,78.283,1.263,1.263,0,450465792,169570304,59764736,15320309760,0,0,196608,370065408,44359680,983240704,
01-06 10:24:02,19.202,74.065,1.496,5.237,0,450781184,168259584,59908096,15321038848,60,0,401408,199294976,44359680,983240704,
01-06 10:24:03,19.298,79.198,0.501,1.003,0,448737280,163819520,59908096,15326806016,0,0,737280,305778688,44359680,983240704,
01-06 10:24:04,18.408,78.358,1.493,1.741,0,449114112,162033664,59912192,15328657408,60,0,593920,255606784,44359680,983240704,
01-06 10:24:05,20.551,77.444,0.752,1.253,0,449556480,156844032,59912192,15333388288,0,0,516096,228880384,44359680,983240704,
01-06 10:24:06,17.544,81.454,0.752,0.251,0,447348736,178487296,59912192,15314436096,60,0,712704,94052352,44359680,983240704,
01-06 10:24:07,18.114,71.960,1.737,8.189,0,450097152,177090560,60051456,15312781312,2069,0,135168,371060736,44359680,983240704,
01-06 10:24:08,18.750,80.500,0.250,0.500,0,449466368,169181184,60051456,15321157632,120,0,835584,109682688,44359680,983240704,
01-06 10:24:09,19.250,79,1,0.750,0,450965504,165883904,60055552,15322992640,0,0,348160,234684416,44359680,983240704,
01-06 10:24:10,17.910,80.597,0.746,0.746,0,448466944,164102144,60051456,15326429184,540,0,188416,303468544,44359680,983240704,
01-06 10:24:11,19.298,79.699,1.003,0,0,448872448,157712384,60055552,15332327424,0,0,548864,0,44359680,983240704,
01-06 10:24:12,17.632,71.033,1.763,9.572,0,449077248,159756288,60194816,15330340864,60,0,327680,392859648,44359680,983240704,
01-06 10:24:13,18.892,79.597,0.504,1.008,0,448376832,154775552,60194816,15335350272,0,0,643072,170946560,44359680,983240704,
01-06 10:24:14,20.151,77.078,1.008,1.763,0,449331200,175902720,60198912,15314583552,60,0,307200,401215488,44359680,983240704,
01-06 10:24:15,18.750,79.750,1.250,0.250,0,448380928,172011520,60198912,15318953984,60,0,888832,74690560,44359680,983240704,
01-06 10:24:16,18,81,1,0,0,448389120,167759872,60198912,15323000832,60,0,188416,0,44359680,983240704,
01-06 10:24:17,17.250,75,1.500,6.250,0,448602112,165761024,60342272,15324184576,0,0,327680,399470592,44359680,983240704,
01-06 10:24:18,20.948,77.307,1.247,0.499,0,448163840,163868672,60342272,15326326784,60,0,589824,286822400,44359680,983240704,
01-06 10:24:19,18.657,72.637,1.493,7.214,0,448045056,163315712,60342272,15326994432,0,0,180224,300662784,44359680,983240704,
01-06 10:24:20,18.296,79.198,0.752,1.754,0,448626688,156213248,60342272,15333244928,60,0,638976,231612416,44359680,983240704,
01-06 10:24:21,18,81.250,0.750,0,0,448090112,163586048,60342272,15326552064,0,0,208896,0,44359680,983240704,
01-06 10:24:22,16.291,67.920,2.506,13.283,0,449736704,158834688,60481536,15329349632,60,0,815104,344580096,44359680,983240704,
01-06 10:24:23,18.657,79.353,0.498,1.493,0,447959040,158257152,60485632,15331364864,0,0,565248,270585856,44359680,983240704,
01-06 10:24:24,18.750,74.250,1.750,5.250,0,448135168,155623424,60485632,15333916672,120,0,589824,341032960,44359680,983240704,
01-06 10:24:25,20.698,78.304,0.748,0.249,0,448417792,157392896,60485632,15332179968,0,0,282624,111067136,44359680,983240704,
01-06 10:24:26,18.204,80.549,0.998,0.249,0,447709184,164052992,60485632,15326584832,60,0,159744,127688704,44359680,983240704,
01-06 10:24:27,18.296,63.910,3.759,14.035,0,451510272,177823744,60628992,15308800000,0,0,610304,371703808,44359680,983240704,
01-06 10:24:28,19,80,0.500,0.500,0,447664128,161669120,60628992,15328464896,60,0,299008,92291072,44359680,983240704,
01-06 10:24:29,18.250,79,1.250,1.500,0,448286720,157659136,60628992,15331577856,0,0,831488,296136704,44359680,983240704,
01-06 10:24:30,17.207,78.803,0.998,2.993,0,448258048,155066368,60628992,15334100992,60,0,761856,187817984,44359680,983240704,
01-06 10:24:31,19.549,78.947,0.752,0.752,0,448204800,170356736,60628992,15318925312,0,0,741376,181407744,44359680,983240704,
01-06 10:24:32,17.337,73.618,2.010,7.035,0,448262144,155582464,60755968,15333142528,60,0,512000,347828224,44359680,983240704,
01-06 10:24:33,20.655,77.834,0.504,1.008,0,446128128,162095104,60760064,15329144832,0,0,561152,420687872,44359680,983240704,
01-06 10:24:34,21.750,76.500,0.750,1,0,448356352,163844096,60760064,15324839936,60,0,544768,228372480,44359680,983240704,
01-06 10:24:35,20.101,77.638,1.256,1.005,0,447803392,154804224,60760064,15333883904,0,0,655360,287981568,44359680,983240704,
01-06 10:24:36,19.144,77.582,0.756,2.519,0,448040960,156868608,60760064,15331835904,60,0,425984,289329152,44359680,983240704,
01-06 10:24:37,18.657,76.617,0.995,3.731,0,449024000,163909632,60903424,15323488256,149,0,307200,225808384,44359680,983240704,
01-06 10:24:38,20.250,79.250,0.500,0,0,447270912,157040640,60903424,15332085760,60,0,438272,0,44359680,983240704,
01-06 10:24:39,21.642,76.119,0.995,1.244,0,447561728,159694848,60911616,15329284096,0,0,692224,537436160,44359680,983240704,
01-06 10:24:40,17.250,77,2,3.750,0,446963712,154669056,60911616,15334182912,60,0,368640,420085760,44359680,983240704,
01-06 10:24:41,18,79.500,1,1.500,0,448589824,154906624,60911616,15332515840,0,0,987136,99020800,44359680,983240704,
01-06 10:24:42,19,68,1.750,11.250,0,450785280,162209792,61050880,15323635712,120,0,536576,394878976,44359680,983240704,
01-06 10:24:43,19.652,79.353,0.746,0.249,0,448069632,157401088,61050880,15330615296,0,0,397312,119988224,44359680,983240704,
01-06 10:24:44,21.357,77.638,0.754,0.251,0,448552960,159023104,61054976,15329026048,60,0,647168,150409216,44359680,983240704,
01-06 10:24:45,19.500,76,1,3.500,0,446423040,165126144,61054976,15324753920,60,0,618496,375308288,44359680,983240704,
01-06 10:24:46,19,80.500,0.500,0,0,448114688,154533888,61054976,15333171200,60,0,471040,9613312,44359680,983240704,
01-06 10:24:47,19.154,74.378,1.493,4.975,0,447553536,161394688,61194240,15326904320,60,0,589824,299388928,44359680,983240704,
01-06 10:24:48,19.298,78.195,1.003,1.504,0,448446464,162553856,61198336,15324676096,60,0,323584,324014080,44359680,983240704,
01-06 10:24:49,22.025,75.696,0.759,1.519,0,447696896,158216192,61198336,15329804288,0,0,442368,373833728,44359680,983240704,
01-06 10:24:50,20.099,79.156,0.744,0,0,448540672,157626368,61198336,15329673216,60,0,819200,44417024,44359680,983240704,
01-06 10:24:51,19.250,78.750,1,1,0,447967232,160702464,61198336,15327051776,0,0,614400,254562304,44359680,983240704,
01-06 10:24:52,17.706,76.559,1.496,4.239,0,448892928,156233728,61337600,15330050048,60,0,462848,285478912,44359680,983240704,
01-06 10:24:53,20.301,78.446,0.501,0.752,0,447254528,162193408,61341696,15325962240,0,0,155648,420749312,44359680,983240704,
01-06 10:24:54,19.799,79.449,0.251,0.501,0,447733760,161013760,61341696,15326863360,60,0,753664,79880192,44359680,983240704,
01-06 10:24:55,19.451,79.302,0.748,0.499,0,447385600,154939392,61341696,15332683776,0,0,1110016,210870272,44359680,983240704,
01-06 10:24:56,19.799,78.446,0.501,1.253,0,448524288,157302784,61341696,15329705984,60,0,696320,296370176,44359680,983240704,
01-06 10:24:57,16.089,75,2.475,6.436,0,447844352,162361344,61480960,15325347840,0,0,622592,409042944,44359680,983240704,
01-06 10:24:58,18.750,79.750,1,0.500,0,446869504,154439680,61480960,15333650432,60,0,745472,115433472,44359680,983240704,
01-06 10:24:59,18.296,79.699,0.752,1.253,0,447434752,160411648,61489152,15327305728,0,0,499712,495992832,44359680,983240704,
01-06 10:25:00,19.849,79.146,1.005,0,0,447758336,161206272,61489152,15325937664,60,0,761856,31154176,44359680,983240704,
01-06 10:25:01,19.950,78.803,0.998,0.249,0,447041536,162455552,61489152,15324950528,0,0,315392,139927552,44359680,983240704,
01-06 10:25:02,17.866,74.442,2.233,5.459,0,448499712,155275264,61632512,15330082816,60,0,421888,380174336,44359680,983240704,
01-06 10:25:03,19.701,79.551,0.499,0.249,0,447823872,159182848,61636608,15327223808,0,0,434176,77373440,44359680,983240704,
01-06 10:25:04,20.707,78.030,0.505,0.758,0,446832640,162775040,61636608,15324520448,60,0,946176,242823168,44359680,983240704,
01-06 10:25:05,19.549,78.697,0.752,1.003,0,448094208,164732928,61636608,15321612288,0,0,335872,264478720,44359680,983240704,
01-06 10:25:06,18.500,80.750,0.750,0,0,448126976,155226112,61636608,15330861056,60,0,462848,0,44359680,983240704,
01-06 10:25:07,18.844,73.116,2.261,5.779,0,448417792,163405824,61779968,15322169344,149,0,278528,405475328,44359680,983240704,
01-06 10:25:08,18.797,77.694,1.504,2.005,0,448249856,156553216,61779968,15328899072,60,0,839680,174329856,44359680,983240704,
01-06 10:25:09,19.192,79.798,0.758,0.253,0,447373312,159064064,61779968,15327358976,0,0,430080,158646272,44359680,983240704,
01-06 10:25:10,20.500,77,1,1.500,0,446537728,161210368,61779968,15325724672,60,0,577536,376901632,44359680,983240704,
01-06 10:25:11,20.698,78.304,0.748,0.249,0,447029248,162123776,61779968,15324729344,0,0,552960,121712640,44359680,983240704,
01-06 10:25:12,18.250,74,1.750,6,0,448245760,157417472,61923328,15327215616,120,0,647168,344035328,44359680,983240704,
01-06 10:25:13,20.551,77.945,1.003,0.501,0,447135744,159121408,61923328,15327215616,0,0,499712,64294912,44359680,983240704,
01-06 10:25:14,21.340,76.923,1.241,0.496,0,447303680,154611712,61927424,15331147776,120,0,704512,242556928,44359680,983240704,
01-06 10:25:15,20.802,77.193,0.501,1.504,0,447078400,159174656,61927424,15327100928,0,0,897024,287404032,44359680,983240704,
01-06 10:25:16,19.403,79.353,0.995,0.249,0,447549440,160260096,61927424,15325495296,60,180,745472,0,44359680,983240704,
01-06 10:25:17,17.839,73.367,1.005,7.789,0,450928640,163926016,62074880,15318298624,0,0,458752,279924736,44359680,983240704,
01-06 10:25:18,18.593,72.613,1.005,7.789,0,448716800,160600064,62074880,15323545600,60,0,409600,315187200,44359680,983240704,
01-06 10:25:19,20.200,79.052,0.748,0,0,448442368,162807808,62074880,15321812992,0,0,155648,95375360,44359680,983240704,
01-06 10:25:20,18.250,78.500,1,2.250,0,446279680,155766784,62070784,15330766848,60,0,823296,379961344,44359680,983240704,
01-06 10:25:21,20.301,78.697,0.752,0.251,0,446816256,158814208,62074880,15327260672,60,42,753664,41992192,44359680,983240704,
01-06 10:25:22,17.122,72.953,2.481,7.444,0,448942080,162947072,62214144,15321088000,60,0,581632,271659008,44359680,983240704,
01-06 10:25:23,16.121,76.071,2.015,5.793,0,445493248,161685504,62214144,15325736960,0,0,311296,281239552,44359680,983240704,
01-06 10:25:24,20.200,79.302,0.499,0,0,447975424,159395840,62214144,15325466624,60,0,307200,0,44359680,983240704,
01-06 10:25:25,18.546,78.947,1.003,1.504,0,447315968,164446208,62214144,15321243648,0,0,593920,380293120,44359680,983240704,
01-06 10:25:26,19.048,78.195,1.754,1.003,0,447332352,156459008,62214144,15328784384,60,0,581632,294707200,44359680,983240704,
01-06 10:25:27,19.202,69.576,2.244,8.978,0,448929792,163590144,62341120,15319842816,0,0,462848,345960448,44359680,983240704,
01-06 10:25:28,20.603,77.889,0.754,0.754,0,448000000,156180480,62353408,15327744000,60,0,339968,147517440,44359680,983240704,
01-06 10:25:29,20.101,77.889,0.503,1.508,0,448380928,159514624,62357504,15323971584,0,0,786432,326238208,44359680,983240704,
01-06 10:25:30,20.200,77.307,0.998,1.496,0,448311296,162967552,62361600,15320117248,60,0,778240,224366592,44359680,983240704,
01-06 10:25:31,19.799,78.195,0.752,1.253,0,448671744,163786752,62361600,15318863872,0,0,188416,262062080,44359680,983240704,
01-06 10:25:32,18.657,75.871,1.493,3.980,0,448270336,159432704,62500864,15323975680,60,0,626688,31338496,44359680,983240704,
01-06 10:25:33,18.844,79.648,0.754,0.754,0,447041536,164954112,62509056,15319511040,0,0,335872,251273216,44359680,983240704,
01-06 10:25:34,19.298,77.945,1.003,1.754,0,448114688,155328512,62509056,15327608832,60,0,196608,291577856,44359680,983240704,
01-06 10:25:35,20.551,77.945,1.003,0.501,0,447700992,158375936,62509056,15325171712,0,0,540672,173162496,44359680,983240704,
01-06 10:25:36,20.250,77.250,1,1.500,0,447823872,162205696,62509056,15321415680,60,0,749568,350519296,44359680,983240704,
01-06 10:25:37,19.395,76.071,1.008,3.526,0,448851968,163901440,62644224,15318401024,149,0,765952,31342592,44359680,983240704,
01-06 10:25:38,20.050,77.694,0.752,1.504,0,448184320,157134848,62652416,15325892608,60,0,294912,307539968,44359680,983240704,
01-06 10:25:39,21.750,77,0.750,0.500,0,447156224,158461952,62652416,15325093888,0,0,585728,211001344,44359680,983240704,
01-06 10:25:40,19.095,80.402,0.251,0.251,0,447983616,161562624,62652416,15321288704,60,0,540672,88948736,44359680,983240704,
01-06 10:25:41,16.792,80.952,1.003,1.253,0,448073728,155447296,62656512,15327375360,60,0,294912,406253568,44359680,983240704,
01-06 10:25:42,16.625,78.086,1.763,3.526,0,448438272,160956416,62787584,15321407488,60,0,659456,74883072,44359680,983240704,
01-06 10:25:43,20.907,77.834,0.504,0.756,0,447422464,163938304,62795776,15319158784,0,0,315392,199192576,44359680,983240704,
01-06 10:25:44,18.454,79.800,0.748,0.998,0,446935040,156897280,62795776,15326470144,60,0,724992,308076544,44359680,983240704,
01-06 10:25:45,20.050,76.441,2.005,1.504,0,448016384,160804864,62795776,15321755648,0,0,667648,380547072,44359680,983240704,
01-06 10:25:46,18.640,80.101,0.756,0.504,0,447897600,162537472,62803968,15319863296,60,0,479232,282603520,44359680,983240704,
01-06 10:25:47,17.337,75.377,1.759,5.528,0,447660032,156663808,62939136,15325507584,0,0,348160,319172608,44359680,983240704,
01-06 10:25:48,19.750,79.250,1,0,0,447451136,158023680,62943232,15324745728,120,0,622592,28672,44359680,983240704,
01-06 10:25:49,19.647,78.086,0.756,1.511,0,448081920,162766848,62943232,15319592960,0,0,614400,381886464,44359680,983240704,
01-06 10:25:50,17.293,81.454,0.752,0.501,0,447332352,164503552,62939136,15318413312,60,0,475136,123408384,44359680,983240704,
01-06 10:25:51,19,80.500,0.500,0,0,449191936,163090432,62943232,15317495808,0,0,389120,8192,44359680,983240704,
01-06 10:25:52,18.204,71.571,1.746,8.479,0,447045632,165294080,63086592,15317471232,60,0,389120,459366400,44359680,983240704,
01-06 10:25:53,19.048,79.449,0.752,0.752,0,448000000,157200384,63094784,15324520448,0,0,204800,133832704,44359680,983240704,
01-06 10:25:54,19.899,79.093,0.756,0.252,0,446611456,158842880,63094784,15324241920,120,0,831488,158740480,44359680,983240704,
01-06 10:25:55,18.250,77.500,1.500,2.750,0,448032768,163385344,63094784,15318536192,0,0,557056,403939328,44359680,983240704,
01-06 10:25:56,19.900,74.378,1.493,4.229,0,447246336,166383616,63094784,15316140032,60,0,278528,362356736,44359680,983240704,
01-06 10:25:57,19.701,76.309,1.247,2.743,0,447733760,161030144,63229952,15320821760,0,0,565248,70569984,44359680,983240704,
01-06 10:25:58,18.204,80.798,0.748,0.249,0,447598592,163049472,63238144,15318556672,60,0,577536,125034496,44359680,983240704,
01-06 10:25:59,17.839,79.146,1.005,2.010,0,447574016,155361280,63238144,15325732864,60,0,348160,378863616,44359680,983240704,
01-06 10:26:00,19.598,78.643,0.754,1.005,0,447533056,157573120,63242240,15323832320,60,0,475136,285331456,44359680,983240704,
01-06 10:26:01,19.849,78.141,1.005,1.005,0,447696896,164163584,63242240,15316680704,60,0,720896,217862144,44359680,983240704,
01-06 10:26:02,19.697,73.485,1.768,5.051,0,448684032,168525824,63381504,15312211968,60,0,294912,307019776,44359680,983240704,
01-06 10:26:03,19.799,77.945,0.752,1.504,0,449482752,160165888,63385600,15318921216,60,0,331776,220217344,44359680,983240704,
01-06 10:26:04,19.500,80,0.500,0,0,448606208,162422784,63385600,15317680128,60,0,585728,92446720,44359680,983240704,
01-06 10:26:05,19.750,77,0.750,2.500,0,448090112,156770304,63385600,15323430912,0,0,606208,359690240,44359680,983240704,
01-06 10:26:06,16.750,82.500,0.500,0.250,0,448335872,157327360,63385600,15322886144,60,0,770048,49451008,44359680,983240704,
01-06 10:26:07,18.593,78.392,1.256,1.759,0,447549440,162230272,63524864,15318401024,149,0,233472,174252032,44359680,983240704,
01-06 10:26:08,19.747,76.962,1.266,2.025,0,447385600,156155904,63524864,15324446720,60,0,348160,384208896,44359680,983240704,
01-06 10:26:09,18.905,79.602,1.244,0.249,0,448221184,156913664,63524864,15323037696,0,0,704512,11616256,44359680,983240704,
