"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud107",,,,"User:","gsd"
"Cmdline:","dstat --time --cpu --mem --net --disk --swap --output /mnt/nvme/tracing_data/sysdig/dstat.csv",,,,"Date:","31 May 2023 15:02:49 WEST"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"swap",
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","used","free"
31-05 15:18:11,26.250,70,1.500,2.250,0,1718530048,13228122112,56508416,1407574016,61525,4600525,0,32047104,43384832,984215552,
31-05 15:18:12,29.323,69.674,1.003,0,0,1716617216,13225705472,56512512,1411899392,52343,4107030,0,2932736,43384832,984215552,
31-05 15:18:13,32.915,66.583,0.503,0,0,1718620160,13228621824,56512512,1406980096,57242,4286454,0,0,43384832,984215552,
31-05 15:18:14,25.945,73.300,0.756,0,0,1717342208,13231329280,56512512,1405550592,54298,3778907,0,0,43384832,984215552,
31-05 15:18:15,27.889,71.106,1.005,0,0,1716260864,13230530560,56512512,1407430656,55371,4436956,0,0,43384832,984215552,
31-05 15:18:16,24.623,70.854,1.759,2.764,0,1719230464,13227802624,56635392,1407066112,50369,3778763,0,27525120,43384832,984215552,
31-05 15:18:17,29.397,69.598,1.005,0,0,1718489088,13229752320,56639488,1405849600,62871,4436458,0,3620864,43384832,984215552,
31-05 15:18:18,28.715,70.529,0.756,0,0,1717248000,13230776320,56639488,1406066688,53362,4600472,0,0,43384832,984215552,
31-05 15:18:19,27.500,71.750,0.750,0,0,1717465088,13232537600,56639488,1404088320,55024,4272284,0,0,43384832,984215552,
31-05 15:18:20,25.313,74.185,0.501,0,0,1716686848,13230641152,56639488,1406763008,52867,3932468,0,0,43384832,984215552,
31-05 15:18:21,28.607,68.657,1.741,0.995,0,1718861824,13229146112,56758272,1405964288,55295,4257935,0,27525120,43384832,984215552,
31-05 15:18:22,23.500,75.250,1.250,0,0,1717243904,13229858816,56766464,1406861312,47055,3119554,0,3608576,43384832,984215552,
31-05 15:18:23,25.628,73.618,0.754,0,0,1717534720,13230809088,56766464,1405620224,45808,3790939,0,0,43384832,984215552,
31-05 15:18:24,24.372,75.126,0.503,0,0,1717911552,13231054848,56766464,1404997632,48903,3778474,0,0,43384832,984215552,
31-05 15:18:25,29.750,69.500,0.750,0,0,1717436416,13229318144,56766464,1407209472,59597,4267607,0,0,43384832,984215552,
31-05 15:18:26,26.263,70.455,1.515,1.768,0,1720213504,13227290624,56889344,1406332928,49905,3778347,0,28213248,43384832,984215552,
31-05 15:18:27,26.316,72.431,1.003,0.251,0,1717477376,13223669760,56893440,1412685824,58580,3778749,0,2924544,43384832,984215552,
31-05 15:18:28,27.820,71.679,0.501,0,0,1717198848,13222096896,56893440,1414537216,43746,3778362,0,0,43384832,984215552,
31-05 15:18:29,27.068,71.930,1.003,0,0,1718890496,13225947136,56893440,1408995328,56301,4271426,0,0,43384832,984215552,
31-05 15:18:30,25.250,73.750,1,0,0,1717444608,13225959424,56893440,1410428928,49722,3285843,0,12288,43384832,984215552,
31-05 15:18:31,26.065,71.429,1.003,1.504,0,1718833152,13227094016,57012224,1407787008,53979,4435591,0,27525120,43384832,984215552,
31-05 15:18:32,26.196,73.300,0.504,0,0,1717645312,13221208064,57020416,1414852608,52429,3450265,0,3592192,43384832,984215552,
31-05 15:18:33,26.817,72.431,0.752,0,0,1718005760,13225467904,57028608,1410224128,51754,4449680,0,12288,43384832,984215552,
31-05 15:18:34,23.058,76.441,0.501,0,0,1717530624,13227106304,57028608,1409060864,42535,2792838,0,0,43384832,984215552,
31-05 15:18:35,28,71.250,0.750,0,0,1717100544,13227683840,57028608,1408913408,53086,4272490,0,0,43384832,984215552,
31-05 15:18:36,25.436,71.072,0.998,2.494,0,1717755904,13224333312,57151488,1411485696,56585,3779210,0,27525120,43384832,984215552,
31-05 15:18:37,18.797,79.699,0.501,1.003,0,1715908608,13221470208,57155584,1416187904,24451,1969086,0,28098560,43384832,984215552,
31-05 15:18:38,30.075,69.173,0.752,0,0,1718194176,13222322176,57155584,1413050368,59561,4436329,0,0,43384832,984215552,
31-05 15:18:39,23.500,76,0.500,0,0,1718063104,13214420992,57155584,1421082624,42928,3286169,0,0,43384832,984215552,
31-05 15:18:40,26.010,72.727,1.263,0,0,1717428224,13225476096,57155584,1410646016,49330,3615444,0,0,43384832,984215552,
31-05 15:18:41,29.899,66.834,1.256,2.010,0,1720049664,13226344448,57278464,1407029248,53851,4435525,0,27525120,43384832,984215552,
31-05 15:18:42,28.894,70.854,0.251,0,0,1717919744,13226573824,57282560,1408925696,57414,3943610,0,5292032,43384832,984215552,
31-05 15:18:43,27.250,72.250,0.500,0,0,1718341632,13226586112,57282560,1408491520,51429,4122372,0,0,43384832,984215552,
31-05 15:18:44,26.566,72.180,1.253,0,0,1717522432,13228904448,57282560,1406992384,52067,3779253,0,0,43384832,984215552,
31-05 15:18:45,24.874,74.623,0.503,0,0,1717923840,13229228032,57282560,1406267392,47403,3778561,0,0,43384832,984215552,
31-05 15:18:46,22.250,74.500,1.500,1.750,0,1719705600,13228576768,57405440,1405014016,42735,2793125,0,28213248,43384832,984215552,
31-05 15:18:47,29.073,70.175,0.752,0,0,1717731328,13228548096,57409536,1406992384,55200,4271627,0,2916352,43384832,984215552,
31-05 15:18:48,26.952,72.040,1.008,0,0,1716977664,13231128576,57409536,1405165568,51305,4104690,0,0,43384832,984215552,
31-05 15:18:49,28.643,70.854,0.503,0,0,1718333440,13230944256,57409536,1403994112,60914,4099042,0,0,43384832,984215552,
31-05 15:18:50,26.382,73.116,0.503,0,0,1715847168,13228765184,57409536,1408659456,51085,4108286,0,0,43384832,984215552,
31-05 15:18:51,28.101,67.595,1.772,2.532,0,1719111680,13226729472,57532416,1407307776,55627,4436317,0,28213248,43384832,984215552,
31-05 15:18:52,23.618,75.628,0.503,0.251,0,1718968320,13227773952,57536512,1406398464,50781,3615636,0,2920448,43384832,984215552,
31-05 15:18:53,27.250,72,0.750,0,0,1716944896,13230723072,57536512,1405472768,55293,4121998,0,0,43384832,984215552,
31-05 15:18:54,27,71.750,1.250,0,0,1717485568,13232214016,57536512,1403441152,56374,4271509,0,0,43384832,984215552,
31-05 15:18:55,27.500,71.750,0.750,0,0,1717518336,13231456256,57536512,1404166144,55799,4436542,0,0,43384832,984215552,
31-05 15:18:56,26.515,69.949,1.263,2.273,0,1719238656,13228695552,57659392,1405083648,53344,3942795,0,25460736,43384832,984215552,
31-05 15:18:57,22.693,76.559,0.249,0.499,0,1717411840,13228765184,57663488,1406816256,42578,2957041,0,5672960,43384832,984215552,
31-05 15:18:58,22.306,77.193,0.501,0,0,1718075392,13227831296,57663488,1407086592,39605,2956913,0,0,43384832,984215552,
31-05 15:18:59,28.500,70.750,0.750,0,0,1717829632,13227831296,57663488,1407332352,59710,4107563,0,0,43384832,984215552,
31-05 15:19:00,28.141,71.106,0.754,0,0,1718448128,13227917312,57663488,1406627840,55820,4600582,0,0,43384832,984215552,
31-05 15:19:01,26.750,70.250,1,2,0,1717571584,13226725376,57778176,1408565248,53258,4271086,0,26161152,43384832,984215552,
31-05 15:19:02,28.500,70.250,1,0.250,0,1717784576,13227384832,57790464,1407692800,50942,3778478,0,4984832,43384832,984215552,
31-05 15:19:03,26.884,72.362,0.754,0,0,1718034432,13228367872,57790464,1406459904,52651,3951018,0,0,43384832,984215552,
31-05 15:19:04,24.561,74.687,0.752,0,0,1717452800,13227687936,57790464,1407721472,47896,3440048,0,0,43384832,984215552,
31-05 15:19:05,28.500,70.250,1.250,0,0,1717338112,13230338048,57790464,1405186048,54278,4106977,0,0,43384832,984215552,
31-05 15:19:06,26.463,69.211,1.527,2.799,0,1718079488,13227667456,57905152,1407000576,45575,3778618,0,26173440,43384832,984215552,
31-05 15:19:07,27.960,69.773,1.763,0.504,0,1717587968,13226278912,57925632,1408835584,48741,3609104,0,68345856,43384832,984215552,
31-05 15:19:08,24.688,74.564,0.748,0,0,1718128640,13225484288,57925632,1409089536,44237,2919521,0,0,43384832,984215552,
31-05 15:19:09,26.700,72.544,0.756,0,0,1718611968,13228376064,57925632,1405714432,54014,3800568,0,0,43384832,984215552,
31-05 15:19:10,25.063,74.185,0.752,0,0,1716572160,13229326336,57925632,1406803968,46450,3779009,0,0,43384832,984215552,
31-05 15:19:11,26.683,69.825,1.247,2.244,0,1719123968,13227147264,58032128,1406324736,61655,4600045,0,26148864,43384832,984215552,
31-05 15:19:12,28.750,70.500,0.750,0,0,1716670464,13227220992,58052608,1408671744,54765,3778902,0,5021696,43384832,984215552,
31-05 15:19:13,25,74.500,0.500,0,0,1717096448,13225185280,58052608,1410281472,48473,3957596,0,2400256,43384832,984215552,
31-05 15:19:14,26.683,73.067,0.249,0,0,1718206464,13225799680,58052608,1408557056,54262,4107683,0,0,43384832,984215552,
31-05 15:19:15,25.693,73.804,0.504,0,0,1715941376,13227757568,58052608,1408864256,48626,3943383,0,0,43384832,984215552,
31-05 15:19:16,25.758,71.212,1.010,2.020,0,1719230464,13219299328,58163200,1413922816,50504,3286109,0,24084480,43384832,984215552,
31-05 15:19:17,27.068,72.180,0.501,0.251,0,1718349824,13223374848,58175488,1410703360,54784,4270964,0,7049216,43384832,984215552,
31-05 15:19:18,22.362,76.884,0.754,0,0,1716752384,13226684416,58175488,1408991232,43707,3287063,0,0,43384832,984215552,
31-05 15:19:19,26.250,73,0.750,0,0,1718960128,13224951808,58175488,1408516096,53330,4107094,0,0,43384832,984215552,
31-05 15:19:20,25.879,73.367,0.754,0,0,1718140928,13226348544,58175488,1407938560,58038,4114822,0,0,43384832,984215552,
31-05 15:19:21,27.295,69.975,1.489,1.241,0,1718788096,13227634688,58220544,1405960192,58038,4457740,0,24084480,43384832,984215552,
31-05 15:19:22,25.628,74.121,0.251,0,0,1717071872,13224714240,58224640,1410588672,44830,3632100,0,7036928,43384832,984215552,
31-05 15:19:23,29.293,69.444,1.263,0,0,1717108736,13224521728,58224640,1410744320,57447,4470745,0,0,43384832,984215552,
31-05 15:19:24,26,73.500,0.500,0,0,1717645312,13228314624,58224640,1406414848,54427,3796245,0,0,43384832,984215552,
31-05 15:19:25,26.700,72.544,0.756,0,0,1718050816,13228769280,58224640,1405554688,56948,4286215,0,0,43384832,984215552,
31-05 15:19:26,28.463,68.766,1.259,1.511,0,1720360960,13226385408,58327040,1405526016,50099,4456878,0,24084480,43384832,984215552,
31-05 15:19:27,26.196,70.529,2.519,0.756,0,1718280192,13230059520,58351616,1403904000,52652,3797445,0,7049216,43384832,984215552,
31-05 15:19:28,24.750,74.750,0.500,0,0,1716764672,13228621824,58351616,1406857216,47051,3301562,0,0,43384832,984215552,
31-05 15:19:29,24.874,74.121,1.005,0,0,1717112832,13226921984,58351616,1408208896,47812,3796220,0,0,43384832,984215552,
31-05 15:19:30,30.326,69.424,0.251,0,0,1717891072,13224767488,58351616,1409585152,63050,4622853,0,0,43384832,984215552,
31-05 15:19:31,24.557,71.646,1.266,2.532,0,1718591488,13225152512,58458112,1408393216,48200,3796075,0,24084480,43384832,984215552,
31-05 15:19:32,28.429,69.825,0.998,0.748,0,1716764672,13226033152,58478592,1409298432,55213,4127609,0,7053312,43384832,984215552,
31-05 15:19:33,25.815,73.183,1.003,0,0,1718095872,13227008000,58478592,1406992384,47206,3810360,0,0,43384832,984215552,
31-05 15:19:34,22.111,77.136,0.754,0,0,1716674560,13226930176,58478592,1408491520,40871,2641923,0,0,43384832,984215552,
31-05 15:19:35,27.500,72.500,0,0,0,1717026816,13228568576,58478592,1406500864,52820,4291382,0,0,43384832,984215552,
31-05 15:19:36,27.569,70.426,1.253,0.752,0,1719193600,13228474368,58593280,1404313600,57011,4292678,0,24084480,43384832,984215552,
31-05 15:19:37,24.250,74,1.250,0.500,0,1717125120,13230309376,58605568,1404530688,50369,3631103,0,7061504,43384832,984215552,
31-05 15:19:38,30.326,69.173,0.501,0,0,1716686848,13225852928,58605568,1409425408,58348,4458038,0,1691648,43384832,984215552,
31-05 15:19:39,20.500,78.750,0.750,0,0,1718005760,13225918464,58613760,1408032768,26932,2311455,0,12288,43384832,984215552,
31-05 15:19:40,22.807,76.190,1.003,0,0,1718480896,13218103296,58613760,1415372800,42350,2634740,0,0,43384832,984215552,
31-05 15:19:41,28.101,69.367,1.266,1.266,0,1719730176,13219389440,58720256,1412730880,53662,4284169,0,23396352,43384832,984215552,
31-05 15:19:42,25.622,73.134,0.746,0.498,0,1717628928,13221773312,58740736,1412423680,53198,3632526,0,7725056,43384832,984215552,
31-05 15:19:43,27.318,72.431,0.251,0,0,1718231040,13225381888,58740736,1408212992,50795,4141423,0,1212416,43384832,984215552,
31-05 15:19:44,29.073,69.925,1.003,0,0,1717452800,13224013824,58740736,1410359296,62460,4457933,0,0,43384832,984215552,
31-05 15:19:45,26.316,72.932,0.752,0,0,1718472704,13227216896,58740736,1406136320,51000,4292465,0,0,43384832,984215552,
31-05 15:19:46,25.750,71.500,1,1.750,0,1717022720,13226631168,58851328,1408061440,52447,3467208,0,24084480,43384832,984215552,
31-05 15:19:47,27.708,71.285,0.756,0.252,0,1717915648,13224796160,58867712,1408983040,54836,4457502,0,7041024,43384832,984215552,
31-05 15:19:48,27.456,71.537,1.008,0,0,1717911552,13228195840,58867712,1405587456,54835,4292518,0,0,43384832,984215552,
31-05 15:19:49,27.136,71.859,1.005,0,0,1716834304,13227708416,58867712,1407152128,52127,3798465,0,0,43384832,984215552,
31-05 15:19:50,24.250,75,0.750,0,0,1716166656,13226717184,58867712,1408811008,50864,3631805,0,0,43384832,984215552,
31-05 15:19:51,26,70.500,1.500,2,0,1718132736,13222985728,58974208,1410469888,49568,3962260,0,23396352,43384832,984215552,
31-05 15:19:52,22.943,75.561,0.748,0.748,0,1717293056,13225664512,58994688,1408610304,41059,2807301,0,7733248,43384832,984215552,
31-05 15:19:53,25.500,73.750,0.750,0,0,1717227520,13226967040,58994688,1407373312,47709,3315941,0,0,43384832,984215552,
31-05 15:19:54,19.647,80.101,0.252,0,0,1717698560,13224304640,58994688,1409564672,34751,2476215,0,0,43384832,984215552,
31-05 15:19:55,21.750,77.750,0.500,0,0,1717489664,13220319232,58994688,1413758976,35144,2476199,0,0,43384832,984215552,
31-05 15:19:56,24.937,71.788,0.756,2.519,0,1717796864,13218324480,59105280,1415335936,45588,3293110,0,24084480,43384832,984215552,
31-05 15:19:57,28.750,70.250,0.750,0.250,0,1719328768,13222592512,59121664,1409519616,52939,4119930,0,7041024,43384832,984215552,
31-05 15:19:58,26,73.250,0.750,0,0,1718042624,13221412864,59121664,1411985408,53677,3961339,0,0,43384832,984215552,
31-05 15:19:59,26.700,72.544,0.756,0,0,1717116928,13225590784,59121664,1408733184,48405,4127406,0,0,43384832,984215552,
31-05 15:20:00,28.894,70.352,0.754,0,0,1717923840,13224730624,59121664,1408786432,53202,3962216,0,0,43384832,984215552,
31-05 15:20:01,30.653,67.085,0.754,1.508,0,1719631872,13225803776,59228160,1405898752,64749,4786973,0,24084480,43384832,984215552,
31-05 15:20:02,25.313,73.684,0.752,0.251,0,1717633024,13225385984,59248640,1408278528,50414,3962288,0,7049216,43384832,984215552,
31-05 15:20:03,24.060,74.937,1.003,0,0,1717256192,13226192896,59248640,1407848448,43274,3481304,0,0,43384832,984215552,
31-05 15:20:04,36,63.500,0.500,0,0,1717993472,13227266048,59248640,1406038016,63679,4126425,0,0,43384832,984215552,
31-05 15:20:05,28.250,70.750,1,0,0,1718063104,13227573248,59248640,1405661184,54756,4458398,0,0,43384832,984215552,
31-05 15:20:06,29.723,67.758,1.511,1.008,0,1719484416,13226041344,59359232,1405661184,67399,4622505,0,21331968,43384832,984215552,
31-05 15:20:07,28.141,71.357,0.503,0,0,1717399552,13226418176,59375616,1407352832,54007,4291615,0,9805824,43384832,984215552,
31-05 15:20:08,29.219,70.025,0.756,0,0,1718464512,13225324544,59375616,1407381504,59965,4445718,0,12288,43384832,984215552,
31-05 15:20:09,31.407,67.337,1.256,0,0,1717714944,13227753472,59375616,1405702144,65649,4780106,0,1691648,43384832,984215552,
31-05 15:20:10,21.750,78,0.250,0,0,1717358592,13224103936,59375616,1409708032,30590,1981478,0,0,43384832,984215552,
31-05 15:20:11,31.061,66.919,1.263,0.758,0,1719918592,13222998016,59482112,1408147456,65149,5281418,0,17891328,43384832,984215552,
31-05 15:20:12,27.387,70.603,1.005,1.005,0,1718661120,13222211584,59502592,1410170880,51980,3797571,0,13230080,43384832,984215552,
31-05 15:20:13,28.250,70.250,1.500,0,0,1718579200,13223190528,59510784,1409265664,66637,4306440,0,24576,43384832,984215552,
31-05 15:20:14,32.250,67.250,0.500,0,0,1718169600,13226917888,59510784,1405947904,58318,4456957,0,0,43384832,984215552,
31-05 15:20:15,30.151,69.095,0.754,0,0,1718992896,13228994560,59510784,1403047936,51309,4451851,0,0,43384832,984215552,
31-05 15:20:16,26.065,71.429,0.752,1.754,0,1720090624,13225467904,59617280,1405374464,55692,3619113,0,17203200,43384832,984215552,
31-05 15:20:17,30.905,67.085,0.754,1.256,0,1717198848,13226622976,59637760,1407074304,58664,4454784,0,13930496,43384832,984215552,
31-05 15:20:18,27.889,71.859,0.251,0,0,1718558720,13227913216,59637760,1404424192,59833,4293126,0,0,43384832,984215552,
31-05 15:20:19,28.643,70.854,0.503,0,0,1717755904,13227360256,59637760,1405779968,58701,4622509,0,471040,43384832,984215552,
31-05 15:20:20,27.136,71.608,1.256,0,0,1717579776,13227069440,59637760,1406246912,55937,4128281,0,0,43384832,984215552,
31-05 15:20:21,27.820,69.925,1.003,1.253,0,1720201216,13224361984,59744256,1406230528,61748,4787379,0,17891328,43384832,984215552,
31-05 15:20:22,26.316,71.178,1.253,1.253,0,1717010432,13226205184,59764736,1407561728,55537,3631349,0,13230080,43384832,984215552,
31-05 15:20:23,29.323,69.424,1.253,0,0,1718677504,13226721280,59764736,1405378560,56678,4441624,0,0,43384832,984215552,
31-05 15:20:24,27.848,71.139,1.013,0,0,1717329920,13227536384,59764736,1405911040,50171,3828331,0,0,43384832,984215552,
31-05 15:20:25,27.500,71.750,0.750,0,0,1718378496,13223596032,59764736,1408802816,52321,3797081,0,0,43384832,984215552,
31-05 15:20:26,24.874,72.613,1.005,1.508,0,1719918592,13223686144,59871232,1407066112,51152,3963071,0,17891328,43384832,984215552,
31-05 15:20:27,25.436,72.818,0.499,1.247,0,1717846016,13222707200,59891712,1410084864,46247,3467095,0,13238272,43384832,984215552,
31-05 15:20:28,24.688,74.314,0.998,0,0,1718243328,13223260160,59891712,1409134592,48877,3631304,0,0,43384832,984215552,
31-05 15:20:29,30.075,69.424,0.501,0,0,1718919168,13225091072,59891712,1406627840,61277,4293661,0,0,43384832,984215552,
31-05 15:20:30,28.141,71.357,0.503,0,0,1719062528,13224484864,59891712,1407090688,59009,4621859,0,0,43384832,984215552,
31-05 15:20:31,18.546,78.697,0.752,2.005,0,1718554624,13215055872,59990016,1416929280,12707,1321647,0,17203200,43384832,984215552,
31-05 15:20:32,19,79,0.750,1.250,0,1718624256,13214187520,60018688,1417699328,32765,2145245,0,13926400,43384832,984215552,
31-05 15:20:33,26.884,71.859,1.256,0,0,1718657024,13218070528,60018688,1413783552,57626,4472109,0,0,43384832,984215552,
31-05 15:20:34,25.313,74.436,0.251,0,0,1719066624,13221847040,60018688,1409597440,50209,3633397,0,0,43384832,984215552,
31-05 15:20:35,27.387,72.111,0.503,0,0,1719525376,13223849984,60018688,1407135744,54024,4121326,0,0,43384832,984215552,
31-05 15:20:36,26.448,71.537,0.756,1.259,0,1720188928,13223481344,60125184,1406734336,55099,4443885,0,17203200,43384832,984215552,
31-05 15:20:37,24.372,74.121,0.754,0.754,0,1717137408,13223366656,60145664,1409863680,37052,2803225,0,13934592,43384832,984215552,
31-05 15:20:38,16.541,82.957,0.501,0,0,1719459840,13218631680,60145664,1412276224,19458,1155834,0,0,43384832,984215552,
31-05 15:20:39,27.318,71.930,0.752,0,0,1718484992,13222699008,60145664,1409183744,54293,4127709,0,0,43384832,984215552,
31-05 15:20:40,23.308,76.441,0.251,0,0,1717559296,13224144896,60145664,1408663552,44469,2971552,0,1691648,43384832,984215552,
31-05 15:20:41,27.569,71.429,0.251,0.752,0,1720442880,13223968768,60252160,1405849600,55608,4291362,0,17891328,43384832,984215552,
31-05 15:20:42,29,68.750,1.250,1,0,1718067200,13225189376,60272640,1406967808,56677,4624006,0,13246464,43384832,984215552,
31-05 15:20:43,28.141,70.854,1.005,0,0,1717960704,13226352640,60272640,1405911040,56053,4143176,0,0,43384832,984215552,
31-05 15:20:44,25.879,73.869,0.251,0,0,1718890496,13227429888,60272640,1403904000,46271,3631952,0,12288,43384832,984215552,
31-05 15:20:45,29.529,69.479,0.993,0,0,1717506048,13226536960,60280832,1406173184,54378,3961291,0,12288,43384832,984215552,
31-05 15:20:46,27.136,71.106,0.754,1.005,0,1719209984,13222174720,60387328,1408724992,55363,4292300,0,16515072,43384832,984215552,
31-05 15:20:47,26.382,71.106,0.754,1.759,0,1718571008,13223141376,60407808,1408372736,51857,3630976,0,14618624,43384832,984215552,
31-05 15:20:48,23.618,75.377,1.005,0,0,1718812672,13224153088,60407808,1407119360,48045,3797545,0,0,43384832,984215552,
31-05 15:20:49,17.910,81.841,0.249,0,0,1717784576,13223227392,60407808,1409073152,12955,990890,0,0,43384832,984215552,
31-05 15:20:50,27.456,71.788,0.756,0,0,1719255040,13222817792,60407808,1408012288,60540,4457108,0,0,43384832,984215552,
31-05 15:20:51,29.397,68.090,1.005,1.508,0,1719017472,13220986880,60493824,1409994752,58284,4621583,0,17203200,43384832,984215552,
31-05 15:20:52,24.242,73.990,0.505,1.263,0,1718095872,13218623488,60534784,1413218304,41204,2971471,0,13910016,43384832,984215552,
31-05 15:20:53,26.817,72.180,1.003,0,0,1717436416,13220311040,60534784,1412190208,56305,3811977,0,0,43384832,984215552,
31-05 15:20:54,24.311,75.439,0.251,0,0,1718665216,13221306368,60534784,1409966080,41163,3455383,0,0,43384832,984215552,
31-05 15:20:55,29.250,70.250,0.500,0,0,1718284288,13220184064,60534784,1411469312,55819,4119033,0,188416,43384832,984215552,
31-05 15:20:56,29.082,67.857,1.276,1.786,0,1719672832,13220356096,60641280,1409802240,59349,4623167,0,17891328,43384832,984215552,
31-05 15:20:57,27.681,68.579,1.496,2.244,0,1717002240,13223931904,60661760,1408872448,55009,4127173,0,13225984,43384832,984215552,
31-05 15:20:58,27.114,71.891,0.995,0,0,1718411264,13222514688,60661760,1408884736,51080,3961796,0,0,43384832,984215552,
31-05 15:20:59,26.884,72.362,0.754,0,0,1718546432,13226639360,60661760,1404624896,53163,3631059,0,0,43384832,984215552,
31-05 15:21:00,20.960,78.788,0.253,0,0,1718755328,13221953536,60661760,1409101824,36850,2971232,0,0,43384832,984215552,
31-05 15:21:01,28.109,69.900,0.746,1.244,0,1719373824,13219360768,60768256,1410969600,58293,4292891,0,17891328,43384832,984215552,
31-05 15:21:02,30.051,68.434,0.758,0.758,0,1719009280,13223182336,60788736,1407471616,59042,4946013,0,13246464,43384832,984215552,
31-05 15:21:03,26.817,72.431,0.752,0,0,1718767616,13224624128,60788736,1406271488,55905,4469758,0,0,43384832,984215552,
31-05 15:21:04,26.382,73.116,0.503,0,0,1719152640,13224742912,60788736,1405767680,50546,3632099,0,0,43384832,984215552,
31-05 15:21:05,25,74.500,0.500,0,0,1716604928,13223088128,60788736,1409970176,45710,3303079,0,0,43384832,984215552,
31-05 15:21:06,23.441,74.564,0.998,0.998,0,1720573952,13219209216,60874752,1409798144,43169,3300840,0,17203200,43384832,984215552,
31-05 15:21:07,29.500,68.750,0.750,1,0,1719816192,13222768640,60915712,1406930944,54911,4127782,0,13922304,43384832,984215552,
31-05 15:21:08,24.937,74.559,0.504,0,0,1717370880,13223641088,60915712,1408503808,52251,3961857,0,0,43384832,984215552,
31-05 15:21:09,28.571,70.175,1.253,0,0,1717280768,13222191104,60915712,1410043904,54817,4127098,0,0,43384832,984215552,
31-05 15:21:10,26.316,72.682,1.003,0,0,1717833728,13216997376,60915712,1414684672,50713,3796862,0,1691648,43384832,984215552,
31-05 15:21:11,26.316,70.677,1.504,1.504,0,1720725504,13220061184,61022208,1408622592,50139,3962757,0,17203200,43384832,984215552,
31-05 15:21:12,24.688,71.820,1.746,1.746,0,1717997568,13222862848,61042688,1408507904,46261,3631057,0,13905920,43384832,984215552,
31-05 15:21:13,26.065,73.183,0.752,0,0,1718165504,13225644032,61042688,1405558784,52100,3810667,0,0,43384832,984215552,
31-05 15:21:14,26.700,72.544,0.756,0,0,1719373824,13223460864,61042688,1406533632,50450,4126850,0,12288,43384832,984215552,
31-05 15:21:15,28.822,70.677,0.501,0,0,1717309440,13223940096,61042688,1408118784,51765,3956520,0,0,43384832,984215552,
31-05 15:21:16,23.441,74.813,0.748,0.998,0,1718939648,13220675584,61132800,1409662976,46374,3466877,0,15826944,43384832,984215552,
31-05 15:21:17,27.750,69.750,0.750,1.750,0,1718059008,13221425152,61169664,1409753088,53638,3962405,0,15314944,43384832,984215552,
31-05 15:21:18,26.131,72.864,1.005,0,0,1719103488,13224562688,61169664,1405571072,50307,4127418,0,0,43384832,984215552,
31-05 15:21:19,30.576,69.173,0.251,0,0,1717276672,13225267200,61169664,1406693376,58418,3962908,0,0,43384832,984215552,
31-05 15:21:20,26.933,72.569,0.499,0,0,1718169600,13222100992,61177856,1408958464,54261,4623090,0,24576,43384832,984215552,
31-05 15:21:21,22.250,76.250,0.500,1,0,1718616064,13223366656,61284352,1407139840,47882,2971935,0,17891328,43384832,984215552,
31-05 15:21:22,26.382,72.613,0.754,0.251,0,1718235136,13219893248,61304832,1410953216,50961,4126623,0,13250560,43384832,984215552,
31-05 15:21:23,26.500,73,0.500,0,0,1718849536,13219450880,61304832,1410781184,53815,3976701,0,0,43384832,984215552,
31-05 15:21:24,23.308,76.692,0,0,0,1718505472,13220073472,61304832,1410502656,40443,3129736,0,0,43384832,984215552,
31-05 15:21:25,28,71.250,0.750,0,0,1719320576,13221933056,61304832,1407827968,59932,4292920,0,0,43384832,984215552,
31-05 15:21:26,28.571,68.672,1.003,1.754,0,1718939648,13220356096,61411328,1409679360,54349,4291418,0,17203200,43384832,984215552,
31-05 15:21:27,30.075,68.170,1.003,0.752,0,1718161408,13221068800,61431808,1409720320,62836,4458068,0,13926400,43384832,984215552,
31-05 15:21:28,23.559,75.940,0.501,0,0,1717481472,13220663296,61431808,1410805760,49543,3961787,0,0,43384832,984215552,
31-05 15:21:29,25.879,73.869,0.251,0,0,1718104064,13222555648,61431808,1408290816,51471,3795885,0,0,43384832,984215552,
31-05 15:21:30,26.196,73.300,0.504,0,0,1718620160,13223026688,61431808,1407303680,49477,3795985,0,0,43384832,984215552,
31-05 15:21:31,29,68.250,1,1.750,0,1730088960,13212549120,61554688,1407008768,58339,4292764,172032,17387520,43384832,984215552,
31-05 15:21:32,27.889,71.608,0.503,0,0,1731248128,13198938112,61743104,1419599872,46201,3796853,12722176,13950976,43384832,984215552,
31-05 15:21:33,30.827,68.170,1.003,0,0,1731588096,13196288000,61743104,1421897728,46857,3646635,1953792,0,43384832,984215552,
31-05 15:21:34,23.618,75.879,0.503,0,0,1732075520,13195526144,61743104,1422163968,42993,2971992,0,0,43384832,984215552,
31-05 15:21:35,26.817,71.930,1.253,0,0,1710526464,13213663232,61743104,1425530880,52853,4119292,0,0,43384832,984215552,
31-05 15:21:36,24.688,72.818,0.748,1.746,0,1713209344,13213847552,61849600,1422553088,47476,3621616,0,17203200,43384832,984215552,
31-05 15:21:37,31.500,66.250,1,1.250,0,1711837184,13217181696,61870080,1420566528,58415,4290170,0,13942784,43384832,984215552,
